ID,depth,mean,kcps,MSE,Si,S,K,Ca,Ti,Cr,Mn,Fe,Co,Zn,As,Br,Rb,Sr,Zr,inc,coh,inc_coh,coh_inc,TSN_sum,Subunit ,Group
LP2B-2132,103.55,13238.6,23044,1.53,0.201747853,0,1.48388374,1.235941286,1.189746684,0.167808962,1.239712274,67.56761853,0.10275942,0.331846936,0.149896769,0.085789975,0.711773967,0.984227843,0.675949582,17.12594157,4.413941342,3.879965827,0.257734229,4.64255077,2A-B,Unit 2
LP2B-2133,103.6,13239.18,20929,1.46,0.200461934,0.02941561,1.269229093,1.195145335,1.162461324,0.183030461,1.05024622,64.63590012,0.154704319,0.321392775,0.070815357,0.08062056,0.717958775,1.165729725,0.757179588,19.66379047,5.288272977,3.718376597,0.268934567,4.007684583,2A-B,Unit 2
LP2B-2134,103.65,13239.75,21585,1.41,0.223926669,0.058597633,1.338328084,1.307982881,1.096612848,0.160097105,1.112308642,65.55505562,0.222880283,0.350539412,0,0.032437975,0.825598795,1.167767116,0.623646238,18.50324903,5.001726537,3.699372385,0.270316123,4.254418377,2A-B,Unit 2
LP2B-2135,103.7,13240.33,22124,1.45,0.23178644,0.025754049,1.518498341,1.230251102,1.304541627,0.166410777,1.147045713,66.86543509,0.139666188,0.410083701,0.222871576,0,0.746867416,1.003417364,0.705264722,17.16408301,4.69516121,3.655696203,0.273545706,4.574723582,2A-B,Unit 2
LP2B-2136,103.75,13240.91,20833,1.48,0.201963169,0.026059764,1.407227241,1.200920778,1.139028839,0.135727936,1.084737665,65.43932418,0.098809937,0.393068103,0,0.065149409,0.748132384,1.179204309,0.640635858,18.90418694,4.863403405,3.887028355,0.257265939,4.207410115,2A-B,Unit 2
LP2B-2137,103.8,13241.48,21790,1.52,0.211751182,0.042350236,1.405624515,1.162614825,1.168664858,0.138142438,1.107156182,66.21963639,0.149234167,0.34081857,0.0776421,0.046383592,0.726004054,1.294707229,0.657437004,18.13699293,4.919685802,3.68661611,0.271251459,4.337138109,2A-B,Unit 2
LP2B-2138,103.85,13242.06,21701,1.49,0.185430464,0.064187468,1.257259297,1.056546103,1.049414162,0.127356088,1.147223637,66.89454916,0.079470199,0.347427407,0.083545593,0,0.677534386,0.98828324,0.773306164,18.12939379,4.812022415,3.767520644,0.265426548,4.358928809,2A-B,Unit 2
LP2B-2139,103.9,13242.63,22221,1.39,0.226978267,0.057475183,1.322903374,1.109563286,1.014096032,0.149045815,1.074493683,67.86065678,0.109105433,0.397455505,0,0.069165051,0.673141555,0.909861378,0.654632597,17.361402,4.559048445,3.808119658,0.26259679,4.561950049,2A-B,Unit 2
LP2B-2140,103.95,13243.21,21073,1.67,0.19986246,0.024714175,1.342087166,1.086349179,1.089572767,0.175148285,1.108914296,66.03197799,0.141837875,0.409395685,0.177297344,0,0.699518611,0.944511304,0.837058368,18.75053726,4.954654861,3.78442854,0.264240688,4.218485109,2A-B,Unit 2
LP2B-2141,104,13243.79,21967,1.45,0.212176279,0.026395135,1.342091104,1.059866197,1.048699024,0.138066861,1.063926987,67.2233333,0.252784179,0.364455905,0,0.005075988,0.598966529,0.916723349,0.588814554,17.84311138,4.846552897,3.681608714,0.271620391,4.407293065,2A-B,Unit 2
LP2B-2142,104.05,13244.36,21926,1.52,0.1974615,0.013231956,1.359837959,1.106395106,1.090109622,0.186265229,1.139983918,65.90226674,0.293138722,0.388815943,0.022392541,0.052927825,0.793917372,1.077895508,0.69824015,18.15526174,5.010840026,3.623197237,0.275999327,4.316652021,2A-B,Unit 2
LP2B-2143,104.1,13244.94,22050,1.63,0.141289977,0.015138212,1.405835276,0.992057485,1.042518191,0.139271549,1.109126323,66.97144933,0.105967483,0.373409226,0.125142551,0,0.580298122,0.983983772,0.436989716,18.37980764,4.973407208,3.695616883,0.270590819,4.282065687,2A-B,Unit 2
LP2B-2144,104.15,13245.51,22281,1.41,0.199199219,0.020915918,1.258939065,0.9950001,1.052767873,0.165335352,1.121491604,65.83633792,0.196211231,0.483058106,0.069719727,0.223103125,0.774884962,0.868508595,0.765920998,18.65102289,4.927192685,3.785324439,0.264178148,4.241203058,2A-B,Unit 2
LP2B-2145,104.2,13246.09,21993,1.57,0.179374068,0.018771705,1.241018261,1.069987173,0.961528434,0.151216511,1.044958233,64.26075984,0.225260457,0.3942058,0.181459813,0.030243302,0.823869266,0.989685991,0.816569158,19.69464694,5.153875836,3.821327398,0.261689171,4.024384102,2A-B,Unit 2
LP2B-2146,104.25,13246.67,22142,1.52,0.19952365,0,1.371594518,1.059251212,0.957922447,0.156693966,1.048804947,64.03560087,0.298763162,0.392779542,0.121176667,0.081480862,0.940163797,1.06865285,0.781380578,19.82178673,5.180302524,3.826376286,0.261343874,3.999665747,2A-B,Unit 2
LP2B-2147,104.3,13247.24,21801,1.43,0.187909026,0.02807836,1.199809931,1.021620337,0.882308473,0.155510918,1.028099959,63.8253526,0.180349468,0.280783602,0.145791486,0.012959243,0.74623642,0.836951122,0.677120456,20.74450852,5.141579732,4.034656585,0.247852569,3.863078849,2A-B,Unit 2
LP2B-2148,104.35,13247.82,21868,1.54,0.182712579,0.032434186,1.26493324,1.081139521,0.917887453,0.134061301,0.97086329,64.19482134,0.363262879,0.251905508,0.29298881,0.073517487,0.708146386,1.10708687,0.570841667,20.18703714,5.090004865,3.966015293,0.252142245,3.95615911,2A-B,Unit 2
LP2B-2149,104.4,13248.39,22714,1.44,0.184392101,0.03866286,1.243159648,1.012173844,0.904116108,0.162582282,0.991355381,66.89071298,0.183400745,0.288484416,0.111031803,0.036680149,0.665199461,0.904116108,0.633476089,18.80006345,4.523554604,4.156037694,0.240613795,4.287499469,2A-B,Unit 2
LP2B-2150,104.45,13248.97,22156,1.61,0.175511995,0.036735069,1.204093919,0.962254717,0.770416025,0.156124042,0.906131695,66.9690507,0.310207247,0.30102348,0.186736599,0,0.767354769,0.674496679,0.648986214,18.6001898,4.926580883,3.775476388,0.264867237,4.250477099,2A-B,Unit 2
LP2B-2151,104.5,13249.55,22298,1.34,0.18995292,0.042892595,1.15707881,0.959977124,0.900744493,0.159315352,0.968147142,66.13221132,0.263483083,0.390118363,0.138890307,0.042892595,0.755726672,0.931382061,0.639303914,19.06065217,4.763120538,4.001715266,0.249892842,4.197487997,2A-B,Unit 2
LP2B-2152,104.55,13250.12,22152,1.42,0.189053397,0.032878852,1.259671006,0.931909953,0.985338087,0.105828804,0.980200766,65.9241526,0.366804689,0.344200479,0.239399139,0.041098565,0.690455886,0.804504403,0.684291101,19.21768882,4.908196081,3.915428093,0.255399914,4.144925685,2A-B,Unit 2
LP2B-2153,104.6,13250.7,22725,1.45,0.167378675,0.034059614,1.20181781,0.924475239,0.958534853,0.13818472,0.91474392,68.18150855,0.205330816,0.346434932,0.178083125,0.017516373,0.613073053,0.698708654,0.692869863,18.10025204,4.624322457,3.914141414,0.255483871,4.400522439,2A-B,Unit 2
LP2B-2154,104.65,13251.28,23138,1.48,0.135515285,0.046729409,1.114963691,0.88038206,0.83926018,0.143926579,0.921503939,69.20438509,0.276638099,0.201871046,0.165422107,0.018691763,0.701875718,0.853279003,0.564491257,17.49829438,4.472004411,3.912852665,0.255568018,4.551599456,2A-B,Unit 2
LP2B-2155,104.7,13251.85,22308,1.42,0.168431669,0.050428643,1.071104387,0.872415532,0.85426122,0.133131619,0.917801311,67.08825013,0.306606152,0.26727181,0.160363086,0,0.476046394,0.749369642,0.618255169,19.20625315,4.964195663,3.868955709,0.258467678,4.137283538,2A-B,Unit 2
LP2B-2156,104.75,13252.43,23136,1.57,0.130208333,0.061330012,1.065255133,0.909571256,0.818048007,0.131151872,0.922780797,69.60767663,0.157570954,0.282118056,0.165119263,0.053781703,0.624622585,0.623679046,0.483091787,17.14975845,4.495018116,3.815281276,0.262103873,4.62005231,2A-B,Unit 2
LP2B-2157,104.8,13253,21495,1.43,0.13876282,0.051123144,1.12783916,0.896220017,0.802320365,0.152326103,0.947343161,66.68022995,0.104332947,0.298392229,0.200319259,0.051123144,0.857616827,0.89100337,0.57487454,19.02615627,4.865045333,3.910787047,0.255703005,4.185641294,2A-B,Unit 2
LP2B-2158,104.85,13253.58,21841,1.5,0.171277997,0.025336982,1.288132158,0.946589642,0.947603122,0.130738826,1.119894598,67.50988142,0.050673964,0.325326847,0.22397892,0.050673964,0.61416844,0.857403466,0.638491943,18.41998581,4.816053512,3.824705387,0.261458047,4.303659441,2A-B,Unit 2
LP2B-2159,104.9,13254.16,21659,1.4,0.158840568,0.026992515,1.225044901,0.992494005,0.890752987,0.143267963,1.147181878,66.68916043,0.15676422,0.354017213,0.087206586,0,0.841958826,0.779668407,0.662354785,18.4037042,4.93028664,3.73278585,0.267896429,4.285593522,2A-B,Unit 2
LP2B-2160,104.95,13254.73,21996,1.52,0.166402775,0.021178535,1.28684813,0.993374144,1.073045776,0.161360267,1.082122291,66.18998154,0.233972387,0.302550501,0.050425083,0,0.726121202,0.890506974,0.689815142,18.68047642,4.87005456,3.835783806,0.26070291,4.246188763,2A-B,Unit 2
LP2B-2161,105,13255.31,21529,1.49,0.194909183,0.008428505,1.285347044,1.010367061,0.941885457,0.126427578,1.07674154,65.75498335,0.064267352,0.311854693,0.145391715,0.081124363,0.735387079,0.929242699,0.673226853,19.44877576,5.044460365,3.855472013,0.259371614,4.082759807,2A-B,Unit 2
LP2B-2162,105.05,13255.88,21545,1.42,0.15805262,0.011827067,1.234315697,1.005300676,0.898857075,0.133323298,1.155826981,64.07044631,0.177406002,0.33115787,0.07633834,0.083864655,0.897781887,1.04938338,0.630060103,20.01247218,5.259819153,3.80478332,0.262827056,3.956902787,2A-B,Unit 2
LP2B-2163,105.1,13256.46,23096,1.42,0.189911091,0.008503482,1.500392105,1.019472973,1.121514754,0.124717732,1.237729003,68.12422642,0.10204178,0.273056246,0.034958758,0.078420998,0.62453349,0.876803447,0.542333166,17.53134478,4.611721577,3.801475108,0.26305578,4.516086363,2A-B,Unit 2
LP2B-2164,105.15,13257.04,21971,1.42,0.239173837,0.006080691,1.52118614,1.08641675,1.045878812,0.125667609,1.147223658,66.53694526,0.124654161,0.417540766,0.014188278,0.061820356,0.78339566,1.002300528,0.573611829,18.28970438,4.844283644,3.775523013,0.264863966,4.322644237,2A-B,Unit 2
LP2B-2165,105.2,13257.61,21626,1.31,0.20368927,0.02182385,1.507924136,1.027799428,1.049623279,0.150688491,1.223174851,65.20031177,0.192257729,0.347103144,0.020784619,0.041569239,0.853208626,0.845934009,0.67550013,19.08547675,4.959210184,3.848491199,0.259842091,4.158922937,2A-B,Unit 2
LP2B-2166,105.25,13258.19,21629,1.34,0.186906394,0.009142161,1.437350805,0.929452994,0.974148001,0.181827416,1.184417695,66.68393519,0.151353548,0.338259942,0.07415308,0,0.814668089,0.991416527,0.492660877,18.42348519,4.878866372,3.776181553,0.264817776,4.29141238,2A-B,Unit 2
LP2B-2167,105.3,13258.77,20768,1.34,0.22649443,0.018422992,1.431574841,0.953660757,0.93415406,0.145216524,1.190992241,65.89470718,0.25467077,0.328362738,0,0,0.729333738,0.959079284,0.563526811,19.25311023,4.848497984,3.970943228,0.251829337,4.149100719,2A-B,Unit 2
LP2B-2168,105.35,13259.34,21576,1.28,0.178560175,0.009453186,1.329748125,0.82032645,0.87599521,0.12709283,1.21736025,65.17761486,0.266789908,0.360271411,0,0.037812743,0.760456274,0.90225406,0.678528664,19.78341701,5.05955507,3.910110027,0.255747279,4.025283274,2A-B,Unit 2
LP2B-2169,105.4,13259.92,22523,1.47,0.185312962,0.019714145,1.552488911,0.972893051,1.033021193,0.163627403,1.257762445,67.60374569,0.132084771,0.331197634,0,0.009857072,0.656481025,0.951207491,0.445539675,17.89945786,4.700837851,3.807716502,0.262624594,4.424720865,2A-B,Unit 2
LP2B-2170,105.45,13260.49,22097,1.48,0.196082355,0.021008824,1.465615559,1.009423958,0.997418916,0.153064287,1.178494968,66.69601233,0.414173953,0.374157146,0.016006723,0.034014286,0.761319754,0.824346225,0.62226135,18.25866864,4.769002981,3.828613384,0.261191168,4.342601442,2A-B,Unit 2
LP2B-2171,105.5,13261.07,22023,1.35,0.216696625,0.022967845,1.429998003,0.988615938,0.936688636,0.14779309,1.225284602,66.50689035,0.179748352,0.286598762,0,0.05592171,0.720990613,0.927701218,0.731975235,18.43219493,4.855202716,3.79638009,0.26340882,4.294168096,2A-B,Unit 2
LP2B-2172,105.55,13261.65,22760,1.47,0.185398226,0.013310642,1.611538425,0.992593579,1.026820943,0.135958699,1.315852024,67.59429164,0.273818918,0.338470607,0.06845473,0.07130701,0.779623309,0.791983191,0.700710218,17.51014936,4.666330731,3.752444988,0.266492914,4.509281886,2A-B,Unit 2
LP2B-2173,105.6,13262.22,22821,1.66,0.222845434,0.008498343,1.574081943,0.965034041,0.928207888,0.162412774,1.29363663,68.19070281,0.297441999,0.372982824,0.092537511,0,0.679867426,0.808286829,0.578831572,17.22802942,4.585328083,3.757207578,0.266155111,4.584346998,2A-B,Unit 2
LP2B-2174,105.65,13262.8,21896,1.54,0.217923998,0.006025548,1.487306178,1.002249538,0.976138829,0.168715353,1.283441793,66.75905841,0.311319997,0.374588254,0,0,0.681891219,0.838555475,0.638708122,18.27046678,4.712983048,3.87662476,0.257956357,4.350956917,2A-B,Unit 2
LP2B-2175,105.7,13263.37,22611,1.4,0.189676587,0,1.525115298,0.973416393,1.002301153,0.141535321,1.28440897,67.82045234,0.146349448,0.321583655,0.037550187,0.056806694,0.787591107,0.786628282,0.585397791,17.68902668,4.567643292,3.872681282,0.258219029,4.493035127,2A-B,Unit 2
LP2B-2176,105.75,13263.95,20385,1.36,0.148979154,0.033858899,1.29340993,0.995451621,0.843086577,0.138821485,1.190704604,64.15696985,0.292315159,0.296829678,0.01015767,0.024829859,0.629775516,0.837443427,0.713294132,20.57040958,5.175896979,3.974269516,0.251618567,3.884052253,2A-B,Unit 2
LP2B-2177,105.8,13264.53,21961,1.49,0.220772704,0.024084295,1.476166583,0.992473658,1.066733567,0.186653287,1.176116407,66.69443051,0.02207727,0.330155544,0,0.075263422,0.736578023,0.930255896,0.661314601,18.4244857,4.753637732,3.875870804,0.258006536,4.314413127,2A-B,Unit 2
LP2B-2178,105.85,13265.1,21412,1.42,0.190904682,0.015478758,1.246555976,0.902927549,0.899831797,0.13621307,1.035012951,67.27790562,0.081521459,0.305447491,0.094936382,0.020638344,0.673841931,0.82140609,0.654235504,18.67357363,4.766425542,3.917731111,0.255249779,4.266211754,2A-B,Unit 2
LP2B-2179,105.9,13265.68,21097,1.41,0.128459027,0.032114757,1.18289354,1.016967296,0.959160734,0.165926243,1.086549269,65.88984638,0.10169673,0.296526254,0.104908205,0.028903281,0.646577102,0.846759086,0.706524648,19.79232457,4.90820532,4.032497274,0.247985289,4.048496143,2A-B,Unit 2
LP2B-2180,105.95,13266.25,21138,1.43,0.161860229,0.02433193,1.372109261,1.014535683,0.919323784,0.144933669,1.123500413,66.26959778,0.150223219,0.303620168,0.01692656,0,0.778621755,0.874891564,0.685525675,18.88157756,5.017667097,3.763019186,0.265744061,4.184232659,2A-B,Unit 2
LP2B-2181,106,13266.83,21867,1.45,0.145293872,0.071651772,1.203152678,0.949385984,0.883705193,0.135342237,1.11557829,67.95673029,0.194056884,0.361244352,0.233863424,0.018908107,0.707561252,0.701590271,0.705570925,18.06520311,4.475250284,4.036691127,0.247727648,4.436467991,2A-B,Unit 2
LP2B-2182,106.05,13267.41,22464,1.58,0.182845423,0.033860264,1.339899,0.970338409,0.912292243,0.15382234,1.175434863,68.00785558,0,0.271849544,0,0.030957955,0.718805023,0.823288122,0.532089855,17.83758683,4.693032525,3.800865801,0.26309795,4.438404397,2A-B,Unit 2
LP2B-2183,106.1,13267.98,22936,1.63,0.213908783,0.0160196,1.449302676,0.931963815,1.002638522,0.136637769,1.27497173,67.65265737,0.069732378,0.365623822,0,0.024500565,0.686958161,0.898039955,0.673765548,17.69411986,4.57972107,3.863580247,0.258827289,4.489571435,2A-B,Unit 2
LP2B-2184,106.15,13268.56,22926,1.57,0.235285224,0.027402697,1.574237685,1.069650096,1.115006284,0.136068563,1.246350244,67.6846611,0.133233802,0.355290138,0.029292538,0,0.746487258,0.921297565,0.598134727,17.30811025,4.477033705,3.865977206,0.258666812,4.590284103,2A-B,Unit 2
LP2B-2185,106.2,13269.14,22394,1.65,0.20729239,0.019555886,1.430513049,1.063840189,1.105885344,0.121246492,1.227131836,66.802906,0.172091795,0.319738733,0.055734275,0.135913407,0.744101456,0.874148097,0.714767627,18.05203821,4.709057309,3.833471761,0.260860145,4.393461638,2A-B,Unit 2
LP2B-2186,106.25,13269.71,21552,1.5,0.214915561,0.007374554,1.408539733,0.938675319,0.979762118,0.175935778,1.084059376,64.54525342,0.262323406,0.32764088,0,0.04951486,0.769060587,0.947103381,0.738508865,19.80067635,5.142170858,3.85064536,0.259696728,4.0091654,2A-B,Unit 2
LP2B-2187,106.3,13270.29,22626,1.56,0.192641686,0.010979578,1.377437965,1.048050626,1.063022778,0.149721518,1.078993073,65.63491905,0.259517298,0.30643004,0.010979578,0.104805063,0.659772823,0.970195436,0.739624299,19.24320763,4.984728405,3.860432519,0.259038332,4.127466733,2A-B,Unit 2
LP2B-2188,106.35,13270.86,22762,1.48,0.187486288,0,1.457007799,0.989289347,1.101980573,0.148592856,1.169794762,65.16843848,0.17053274,0.281229431,0.014959012,0.013961745,0.803797595,0.99627022,0.714043521,19.69403833,4.868659872,4.045063499,0.247214908,4.071213967,2A-B,Unit 2
LP2B-2189,106.4,13271.44,23144,1.44,0.171165367,0.023078476,1.435673555,1.020260979,1.01449136,0.147125287,1.219312838,67.0295116,0,0.394257306,0,0.103853144,0.645235737,0.706778341,0.661582991,18.33296472,4.727241257,3.87815297,0.257854708,4.336474709,2A-B,Unit 2
LP2B-2190,106.45,13272.02,22334,1.65,0.149959742,0.035225443,1.3647343,1.002415459,0.911835749,0.116747182,1.19263285,66.61634461,0,0.297906602,0.105676329,0.040257649,0.649154589,0.770933977,0.571658615,19.22504026,4.683977456,4.1044263,0.243639409,4.18252231,2A-B,Unit 2
LP2B-2191,106.5,13272.59,21856,1.37,0.184570333,0,1.304365759,0.975438741,0.990905529,0.135076612,1.242498608,65.36470685,0.164979068,0.272215463,0.06289827,0.169103545,0.697036563,0.870264585,0.536181972,19.81089274,4.717370234,4.199562842,0.238120023,4.076929544,2A-B,Unit 2
LP2B-2192,106.55,13273.17,22019,1.42,0.189059352,0.030993336,1.282091017,0.964925874,0.923601426,0.159099127,1.109561444,64.91347694,0.160132238,0.291337362,0.016529779,0,0.727310295,0.885376311,0.649826954,20.1384369,5.125264735,3.929248135,0.254501616,3.958248139,2A-B,Unit 2
LP2B-2193,106.6,13273.74,22128,1.37,0.165157002,0.019490578,1.36023717,1.000174389,0.987864551,0.17644102,1.123272776,65.47090262,0.109762728,0.290307028,0.172337741,0.100530349,0.690376784,0.882205102,0.613440292,19.40133151,4.834689125,4.012942924,0.249193676,4.126089901,2A-B,Unit 2
LP2B-2194,106.65,13274.32,22515,1.49,0.1755047,0.027763455,1.402054496,1.016340777,1.051045096,0.178479356,1.090707175,66.38143021,0.222107643,0.310355769,0.101138302,0.125927101,0.635584817,0.939991274,0.566176179,18.84741998,4.743584659,3.973244147,0.251683502,4.238903833,2A-B,Unit 2
LP2B-2195,106.7,13274.9,21450,1.45,0.163141008,0.030452988,1.209418674,0.940779814,0.904888792,0.143564087,1.0680298,63.08662788,0.127249986,0.304529882,0.165316222,0,0.767850345,0.984284083,0.873348197,21.11044646,5.527217358,3.819362456,0.261823802,3.754082966,2A-B,Unit 2
LP2B-2196,106.75,13275.47,21985,1.48,0.118004227,0.041837862,1.160732484,1.022345709,0.944033814,0.15447826,1.047019321,63.84886877,0.260682064,0.320756943,0.08474849,0.057929348,0.740208331,0.949397642,0.802428742,20.78805368,5.220077883,3.982326346,0.251109506,3.844951328,2A-B,Unit 2
LP2B-2197,106.8,13276.05,22446,1.56,0.197440292,0.027060345,1.275845135,1.022279684,1.059362378,0.151337483,1.085420488,66.42813474,0.32973531,0.356795654,0.021046935,0.01403129,0.64543933,0.94510759,0.634414745,18.54535614,4.733555829,3.917848825,0.25524211,4.295733414,2A-B,Unit 2
LP2B-2198,106.85,13276.62,22126,1.51,0.200772516,0.012229798,1.327952222,1.04870517,1.05074347,0.11924053,1.153677602,65.55579336,0.302687498,0.374027986,0.029555345,0.137585226,0.771496418,1.041571121,0.722577226,18.85631007,4.938800053,3.817994222,0.261917631,4.202544115,2A-B,Unit 2
LP2B-2199,106.9,13277.2,22428,1.52,0.193081094,0.006002521,1.374577322,1.006422698,1.046439505,0.096040337,1.13147522,66.56995938,0.193081094,0.322135297,0.236099162,0,0.881370175,0.826347066,0.538226055,18.59781108,4.814021889,3.86325852,0.258848843,4.27134433,2A-B,Unit 2
LP2B-2200,106.95,13277.78,22408,1.66,0.214320604,0.01395576,1.511209466,1.079577739,1.047678858,0.116630282,1.17128702,66.21709182,0.107658722,0.329954046,0,0.065791441,0.751617373,0.881206575,0.712740612,18.38671412,4.909437084,3.745177665,0.26701003,4.292554557,2A-B,Unit 2
LP2B-2201,107,13278.35,22028,1.6,0.204604638,0.027900632,1.406398545,1.123258794,0.973422064,0.128136238,1.112925226,65.49725127,0.180837432,0.369941719,0,0.135369735,0.658248254,0.927954367,0.531145373,19.38267267,4.962179143,3.9060808,0.256011089,4.107644637,2A-B,Unit 2
LP2B-2202,107.05,13278.93,22160,1.44,0.223695366,0.042900481,1.368729635,1.077619228,1.121541149,0.155258884,1.080683548,65.5080132,0.028600321,0.272724487,0.029621761,0.138915844,0.7630157,0.834516501,0.730329619,19.44208946,4.962155647,3.918073281,0.255227488,4.097647748,2A-B,Unit 2
